"census_tract","RMSE_best"
"200",36061000900,0.489040042586493
"201",36061003700,0.898302446536015
"202",36061003900,0.906954064172838
"203",36061007500,0.630759012995225
"204",36061007900,0.424849294922315
"205",36061009900,1.58216138100001
"206",36061012900,1.34228246755301
"207",36061013500,6.71845840380836
"208",36061015100,0.568181045256218
"209",36061015500,1.28020562620194
"210",36061015900,0.563400255950197
"211",36061016300,0.653554480656322
"212",36061016700,4.79614433406541
"213",36061017100,1.16381450696698
"214",36061017900,0.521712400058223
"215",36061018300,2.02419704612324
"216",36061018700,3.74170632119642
"217",36061019100,6.72373474186516
"218",36061019500,0.296296136717393
"219",36061021900,0.531744467412508
"220",36061022900,0.786919814883539
"221",36061023300,0.413802392995794
"222",36061023700,1e+06
"223",36061024100,1.47045034518673
"224",36061024700,1.78799083380835
"225",36061027300,1e+06
"226",36061027500,4.22402134852492
"227",36061031703,6.6786111258433
"228",36061031704,1.0586290408791
"229",36071000501,1.25996683760419
"230",36071000502,1e+06
"231",36085000600,0.328347037400881
"232",36085000700,2.98770977123211
"233",36085002100,0.950498246327846
"234",36085008100,2.96167446794457
"235",36085012806,0.673256216976427
"236",36087010703,0.242256590422665
"237",36119000103,0.880666193457276
"238",36119000202,0.394580247332136
"239",36119000203,3.69091766418492
"240",36119000401,4.29139294728498
"241",36119000402,0.60936616359709
"242",36119000701,1.66019100020088
"243",36119000702,0.309162437616225
"244",36119013301,1.9976568923636
"245",36119014605,5.05607155640537
"246",36001001100,4.25719873798279
"247",36005030100,5.84243403987351
"248",36005030900,0.351370123048886
"249",36047000301,0.263258800408106
"250",36047003400,1.30378133831664
"251",36047005602,0.543430335600335
"252",36047016200,6.59588727175667
"253",36047017600,3.13550168509322
"254",36047028600,0.732020972659499
"255",36047029200,0.591059373938051
"256",36047030400,0.453912384827759
"257",36047033000,0.811917697822458
"258",36061000700,0.657775508569021
"259",36061001300,1.57402485655025
"260",36061006900,1.0234605200698
"261",36061017500,4.71201441621955
"262",36061019900,1.15155813975775
"263",36061020500,2.6993216405563
"264",36061021100,1.60650616074403
"265",36061022301,6.68727946150825
"266",36061022302,1.76741858890293
"267",36061022500,1.24512890491665
"268",36061026500,0.778761234335875
"269",36061028700,0.88921954173344
"270",36083040700,4.39027490082175
"271",36085000300,0.609595766733758
"272",36119011600,0.284766948348987
"273",36047029400,0.319896635418014
"274",36061025500,0.2200094179127
"275",9001011000,0.448725928255104
"276",9001011100,1.61319201749505
"277",9001011200,1.21643841746685
"278",9001011300,1.2426327506174
"279",9001021900,0.55970760877666
"280",9001022100,3.01276401707623
"281",9001022300,0.34012224246956
"282",9001022400,0.64126910657914
"283",9001030300,0.207482781679152
"284",9001044300,0.136014380741161
"285",9001044400,0.460132318499239
"286",9001044600,0.188191464094345
"287",9001050500,0.240778261770168
"288",9001050600,0.370628916897832
"289",9001060600,1.29869000580314
"290",9001061500,1.15506057230526
"291",9001061600,0.335243200149558
"292",9001070100,1.58847895624555
"293",9001074400,0.304159520100145
"294",9001080500,0.660880534977389
"295",9007610100,1.12778915903756
"296",9007610200,0.914964197182991
"297",9007670100,0.904458799238806
"298",9007670200,1.26011708405858
"299",9007680100,1.05192871349212
"300",9009142800,1.5392325419715
"301",9009150100,0.93561543777092
"302",9009150200,2.09615789746952
"303",9009150400,0.804572533806673
"304",9009150500,0.50198047442443
"305",9009150900,1.04080146113263
"306",9009151000,1.21952929404522
"307",9009151100,0.596985821659325
"308",9009154500,3.71903973765142
"309",9009154700,1.41285648413497
"310",9009154800,1.50078369251906
"311",9009155000,1.07636388659988
"312",9009180100,0.896239542182114
"313",9009184300,2.91812503828743
"314",9009184400,0.949181528603252
"315",9009184600,2.68587136215872
"316",9009190100,0.92403764043278
"317",9009190200,1.19388984592276
"318",9009194100,2.90506346450639
"319",9011660101,1.0762935759983
"320",9011660102,0.445430182723945
"321",9011693300,1.11811639594328
"322",9011693500,1.02385012223435
"323",9011702600,0.354446841841955
"324",9011702900,0.97472869223925
"325",9011705101,3.53149735252745
"326",9011705200,1.13176671862592
"327",9011870703,0.671507373202244
"328",9011870704,0.344470099760496
"329",36005013800,1.07906344691475
"330",36005016000,1.22894489782866
"331",36005051600,0.781289673701488
"332",36059300500,1.79012310358169
"333",36059301000,1.69269415564065
"334",36059301101,1.61384809677489
"335",36059301200,1.89501746623107
"336",36059301500,2.31089848710871
"337",36059517101,1.60889756820816
"338",36059517400,1.76511421026083
"339",36059517500,4.95949083944368
"340",36059517801,0.470769619359578
"341",36059517901,0.950622480425121
"342",36059517902,2.05531223617968
"343",36059518000,5.92300291595744
"344",36059518201,1.16563219326533
"345",36081099705,1.2966906401733
"346",36081109300,1.31997854825447
"347",36081111300,3.98296015470949
"348",36081148300,1.17500315762176
"349",36103110101,1.71279518311266
"350",36103110102,1.71443251081
"351",36103110300,1.05581254853652
"352",36103110401,0.311161077536705
"353",36103110402,3.12420094415862
"354",36103110501,0.421363104314247
"355",36103110600,1.46084411979089
"356",36103110801,0.479175208366721
"357",36103110803,1.09534058093789
"358",36103134703,1.5517660611934
"359",36103135004,1.17003671822817
"360",36103158001,1.43041253042534
"361",36103158002,0.996988149814309
"362",36103158207,1.44459164704897
"363",36103158304,0.490958518768215
"364",36103158317,4.56567715190064
"365",36103158402,6.49499876724926
"366",36103158407,1.32611456320032
"367",36103158408,1.034158448126
"368",36103169701,1.40078154948678
"369",36103169703,2.26833814637729
"370",36103169901,0.933248052025154
"371",36103169902,1.27101106182712
"372",36103170001,0.714938587520078
"373",36103170002,0.658634938554954
"374",36103170201,0.763374729172191
"375",36103170202,0.904926885250534
"376",36103180300,1.4734992641833
"377",36103200902,1.68373779336862
"378",36103201001,1.11834990424771
"379",36103201003,2.67353218310556
"380",36103201004,1.11226120863505
"381",36119006900,1.62391918015324
"382",36119007000,1.57197497470477
"383",36119007100,1.36933699067057
"384",36119007402,0.610692468514978
"385",36119007500,1.25631965018586
"386",36119007600,1.36106907644603
"387",44009041500,1.57283788316763
"388",44009051000,0.549881890654233
"389",44009051101,1.14775482514937
"390",44009051102,1.46410544782325
"391",44009051302,0.891558175840193
"392",44009051504,0.810777990909433
"393",9001050400,0.420507472415682
"394",9001070400,0.601571508426413
"395",9009140400,1.2753073155635
"396",9009142700,3.89138442066558
"397",9011690900,1.71553285657124
"398",9011705300,1.13252204910807
"399",36005011800,0.723573154201303
"400",36005027402,1.40001354910819
"401",36059300100,2.92646158814626
"402",36059302000,1.0470676289559
"403",36059517000,1.77604690400522
"404",36081099703,1.40531973321797
"405",36103134704,5.0841283000572
"406",36119005902,1.0490255729897
"407",9009155100,0.660409138468772
"408",36119005701,2.7527777417255
"409",36119007200,1.17071334207766
"410",9001070600,0.470466789171362
